,user_id,movie_id,rating,timestamp,SVD++_rate,NCF_rate,RNN4REC_rate,ALS_rate
4357,91,28,4,891439243,4,2,4,3
4358,91,64,4,891439243,4,5,5,4
4359,91,82,5,891439386,3,3,3,5
4360,91,97,5,891438947,4,3,3,4
4361,91,99,2,891439386,4,4,4,4
4362,91,131,2,891439471,3,5,4,3
4363,91,134,4,891439353,4,3,4,4
4364,91,161,3,891439353,3,4,3,4
4365,91,172,4,891439208,4,4,4,5
4366,91,174,5,891439090,4,5,4,5
4367,91,181,5,891439243,4,5,4,4
4368,91,193,3,891439057,5,3,4,4
4369,91,195,5,891439057,4,3,4,4
4370,91,230,4,891439560,3,3,3,4
4371,91,234,5,891439503,4,4,4,4
4372,91,264,4,891438583,3,2,3,2
4373,91,265,5,891439018,4,4,4,4
4374,91,289,4,891438553,3,2,3,2
4375,91,313,4,891437978,4,4,4,5
4376,91,318,5,891439090,4,4,4,5
4377,91,322,4,891438397,3,3,3,3
4378,91,323,2,891438397,2,4,3,2
4379,91,326,3,891438245,3,4,3,3
4380,91,327,4,891438351,3,3,3,4
4381,91,331,5,891438245,3,2,3,3
4382,91,338,4,891438529,3,2,3,2
4383,91,351,4,891438617,2,3,3,2
4384,91,357,5,891439271,5,4,4,5
4385,91,423,5,891439090,4,5,4,4
4386,91,427,4,891439057,4,5,4,4
4387,91,435,4,891439353,4,3,4,4
4388,91,479,4,891439208,4,4,4,4
4389,91,480,4,891438875,4,3,4,4
4390,91,482,3,891439208,3,3,4,3
4391,91,484,4,891438977,4,4,4,3
4392,91,504,3,891439471,4,5,3,3
4393,91,507,4,891438977,4,4,4,3
4394,91,510,3,891439090,4,5,4,3
4395,91,515,5,891439090,4,4,4,4
4396,91,526,4,891439471,4,4,4,4
4397,91,529,4,891438977,4,5,4,3
4398,91,616,4,891439439,4,4,4,3
4399,91,618,3,891438875,3,2,3,2
4400,91,682,2,891438184,2,3,3,2
4401,91,683,3,891438351,3,3,2,2
4402,91,689,5,891438617,3,4,3,3
4403,91,748,2,891438314,3,4,3,2
4404,91,1050,3,891439414,3,4,4,3
4405,92,2,3,875653699,3,3,2,3
4406,92,11,4,875653363,4,5,3,4
4407,92,15,3,875640189,3,4,3,4
4408,92,22,3,875653121,4,4,3,4
4409,92,24,3,875640448,3,3,3,3
4410,92,28,3,875653050,3,4,3,4
4411,92,31,4,875654321,3,3,3,3
4412,92,32,3,875653363,3,4,3,3
4413,92,42,4,875653664,4,4,3,3
4414,92,43,3,875813314,3,3,3,2
4415,92,46,4,875653867,3,4,3,2
4416,92,48,4,875653307,4,5,3,4
4417,92,53,3,875656392,3,4,2,2
4418,92,62,3,875660468,3,4,2,2
4419,92,66,3,875812279,3,4,2,3
4420,92,67,3,875907436,3,3,2,2
4421,92,73,3,875656474,3,3,3,3
4422,92,77,3,875654637,3,4,2,3
4423,92,79,4,875653198,4,4,3,4
4424,92,81,3,875654929,3,4,2,3
4425,92,85,3,875812364,2,3,2,2
4426,92,87,3,876175077,4,5,3,4
4427,92,88,3,875656349,3,4,3,3
4428,92,89,5,875652981,4,4,3,4
4429,92,93,4,886444049,4,5,3,3
4430,92,94,3,875812876,2,3,2,3
4431,92,96,4,875656025,4,4,3,4
4432,92,98,5,875652934,4,5,3,3
4433,92,101,2,875656624,3,3,2,2
4434,92,102,2,875813376,3,3,2,2
4435,92,106,3,875640609,3,3,2,2
4436,92,109,3,886443351,3,3,3,3
4437,92,115,3,875654125,2,3,1,1
4438,92,121,5,875640679,4,4,2,3
4439,92,123,2,875640251,3,3,2,3
4440,92,124,4,886440530,4,4,3,4
4441,92,129,4,886443161,4,4,3,4
4442,92,132,3,875812211,3,5,3,4
4443,92,134,4,875656623,4,5,3,4
4444,92,135,4,875652981,4,4,3,3
4445,92,144,4,875810741,3,4,3,4
4446,92,148,2,877383934,3,3,3,3
4447,92,154,4,875657681,4,5,3,3
4448,92,159,4,875810543,2,3,3,3
4449,92,161,2,875654125,3,3,2,3
4450,92,164,4,875656201,3,4,2,3
4451,92,168,4,875653723,4,4,3,4
4452,92,172,4,875653271,4,4,3,4
4453,92,173,3,875656535,4,4,3,4
4454,92,175,4,875653549,3,5,3,3
4455,92,176,5,875652981,3,4,3,4
4456,92,180,5,875653016,3,3,3,3
4457,92,181,4,876175052,4,3,3,4
4458,92,183,4,875653960,4,4,3,4
4459,92,184,3,877383934,4,3,2,3
4460,92,189,4,875653519,4,4,3,3
4461,92,190,4,876174729,4,4,3,3
4462,92,191,4,875653050,3,4,3,4
4463,92,196,4,875654222,4,3,3,4
4464,92,201,3,875654159,4,2,2,3
4465,92,203,4,875653699,3,5,3,3
4466,92,209,5,875652934,4,4,3,4
4467,92,214,4,875654732,2,3,2,3
4468,92,215,4,875656419,4,5,3,4
4469,92,216,3,875653867,4,4,3,4
4470,92,219,4,875654888,3,4,2,2
4471,92,220,1,875644796,3,4,2,3
4472,92,223,5,875653723,4,4,3,4
4473,92,226,3,875813412,2,3,2,3
4474,92,229,3,875656201,3,3,2,3
4475,92,238,5,875654159,3,4,3,4
4476,92,241,3,875655961,3,3,3,3
4477,92,248,4,886442565,4,4,3,4
4478,92,249,3,886443192,3,4,2,2
4479,92,252,4,886443582,3,2,2,3
4480,92,273,4,875640214,3,4,2,3
4481,92,276,5,875640251,4,4,2,4
4482,92,278,3,876175640,3,3,2,2
4483,92,281,3,875812331,3,3,2,3
4484,92,288,3,878679005,3,3,2,3
4485,92,289,3,875641367,3,2,2,3
4486,92,291,4,886443277,3,2,2,3
4487,92,295,2,886442386,3,4,2,3
4488,92,313,5,887042925,4,5,3,5
4489,92,318,2,875653307,4,5,3,4
4490,92,328,3,888469687,3,4,2,3
4491,92,367,3,875654533,4,4,3,3
4492,92,376,3,875907366,2,4,2,2
4493,92,386,3,875907727,2,2,2,2
4494,92,393,3,875660494,3,3,3,3
4495,92,403,4,875654189,3,4,3,3
4496,92,410,3,875640583,3,3,2,2
4497,92,412,2,875640609,3,2,2,2
4498,92,423,3,875655990,3,4,3,4
4499,92,431,4,875660164,3,3,2,3
4500,92,453,1,875906882,2,3,2,1
4501,92,455,2,876769302,3,4,2,3
4502,92,463,4,875656623,3,4,3,3
4503,92,471,4,875640385,3,4,3,3
4504,92,475,5,875640148,4,4,3,3
4505,92,476,2,886443602,3,3,2,3
4506,92,501,2,875653665,2,4,2,3
4507,92,508,5,886443416,3,4,2,4
4508,92,515,4,875640800,4,4,3,4
4509,92,518,5,875653579,3,4,3,3
4510,92,521,4,875813412,3,5,3,3
4511,92,527,3,875653549,4,5,3,4
4512,92,528,4,875657681,4,5,3,3
4513,92,531,4,875653121,4,4,3,3
4514,92,540,2,875813197,3,4,2,2
4515,92,551,2,875906882,2,2,2,2
4516,92,552,3,875907078,2,3,2,2
4517,92,559,3,875660304,3,3,2,2
4518,92,561,3,875812413,3,3,2,3
4519,92,568,3,875654590,4,3,3,3
4520,92,576,2,875813171,3,4,3,3
4521,92,581,4,875654189,3,3,2,3
4522,92,582,5,875641516,3,5,3,3
4523,92,587,3,875660408,4,5,3,2
4524,92,595,3,886443534,3,3,2,2
4525,92,596,2,886443161,3,3,2,3
4526,92,619,4,875640487,3,4,2,3
4527,92,628,4,875639823,3,3,3,3
4528,92,640,5,875653579,2,2,2,3
4529,92,655,4,875654533,4,4,3,3
4530,92,660,4,875654125,3,4,3,3
4531,92,663,4,875653914,3,4,3,3
4532,92,665,3,875906853,2,2,2,2
4533,92,672,3,875660028,2,3,2,2
4534,92,673,4,875656392,3,3,2,3
4535,92,678,2,875641428,3,2,2,2
4536,92,692,4,875653805,4,4,3,3
4537,92,709,2,875654590,4,4,3,4
4538,92,712,3,875656392,3,3,2,3
4539,92,715,4,875656288,3,3,2,3
4540,92,717,3,886443416,2,3,2,2
4541,92,720,3,875813022,2,3,2,3
4542,92,722,3,875907596,3,2,2,2
4543,92,725,3,875907727,3,3,2,2
4544,92,727,4,875653242,3,3,3,3
4545,92,728,3,875907574,3,3,2,2
4546,92,731,4,875653769,2,3,2,2
4547,92,739,2,876175582,3,4,2,3
4548,92,747,4,875656164,3,4,2,3
4549,92,748,3,892655791,3,3,2,3
4550,92,756,3,886443582,3,4,2,2
4551,92,763,3,886443192,3,4,3,3
4552,92,778,4,875811457,3,3,2,3
4553,92,781,3,875907649,3,3,3,3
4554,92,785,3,875660304,3,3,2,2
4555,92,790,3,875907618,3,2,2,2
4556,92,794,3,875654798,3,4,2,3
4557,92,802,2,875907134,2,2,2,2
4558,92,820,1,875644796,3,4,2,2
4559,92,825,4,875640487,3,3,2,3
4560,92,831,2,886443708,2,4,1,1
4561,92,834,1,875906882,4,2,2,1
4562,92,845,3,886442565,3,3,2,3
4563,92,846,3,886443471,3,3,2,2
4564,92,925,3,875640214,4,4,3,3
4565,92,928,3,886443582,3,4,2,3
4566,92,930,2,886443582,3,2,2,2
4567,92,931,1,875644796,2,2,2,2
4568,92,947,4,875654929,2,3,2,2
4569,92,955,4,875658312,3,4,3,3
4570,92,961,4,875811128,3,3,3,3
4571,92,963,5,875652981,4,3,3,3
4572,92,977,2,886443494,3,2,2,2
4573,92,986,2,890251716,2,1,2,1
4574,92,1012,4,886443231,3,4,2,3
4575,92,1014,3,890251484,3,3,2,3
4576,92,1016,2,875640582,3,4,3,3
4577,92,1033,2,890251592,3,3,2,3
4578,92,1041,3,875907675,3,2,2,3
4579,92,1047,1,875644796,2,2,2,2
4580,92,1049,1,890251826,2,3,2,2
4581,92,1079,3,886443455,2,3,2,2
4582,92,1095,2,886443728,3,3,3,3
4583,92,1142,4,886442422,4,3,3,3
4584,92,1207,3,875907179,3,4,2,2
4585,92,1209,1,875660468,2,3,2,1
4586,92,1212,3,876175626,3,3,3,1
4587,92,1213,2,875907079,2,3,2,1
4588,92,1215,2,890251747,2,2,2,2
4589,93,15,5,888705388,3,3,4,3
4590,93,125,1,888705416,3,4,4,2
4591,93,222,4,888705295,3,4,4,3
4592,93,235,4,888705939,3,4,3,2
4593,93,275,4,888705224,3,3,5,3
4594,93,412,2,888706037,1,2,3,2
4595,93,476,4,888705879,3,2,4,3
4596,93,477,5,888705053,3,3,4,2
4597,93,815,4,888705761,3,2,4,2
4598,93,820,3,888705966,2,3,4,2
4599,93,845,4,888705321,3,3,4,2
4600,94,1,4,885870323,3,5,4,4
4601,94,8,5,885873653,3,3,4,3
4602,94,9,5,885872684,4,4,4,4
4603,94,12,4,886008625,4,5,4,4
4604,94,17,2,891721494,3,4,3,3
4605,94,23,5,885870284,3,3,4,4
4606,94,24,4,885873423,2,3,4,3
4607,94,28,4,885873159,3,3,4,4
4608,94,31,4,891721286,3,3,4,3
4609,94,33,3,891721919,3,4,4,3
4610,94,34,1,891723558,2,2,3,1
4611,94,38,2,891722482,3,2,3,2
4612,94,39,3,891721317,2,5,3,2
4613,94,45,5,886008764,4,4,4,4
4614,94,50,5,891720996,4,4,5,5
4615,94,52,5,891721026,3,4,4,3
4616,94,55,4,885873653,3,3,4,3
4617,94,58,5,891720540,4,3,4,3
4618,94,61,5,891720761,3,3,4,3
4619,94,62,3,891722933,3,3,3,2
4620,94,63,3,891723908,3,3,3,2
4621,94,64,5,885870362,4,5,5,4
4622,94,68,4,891722432,4,4,4,3
4623,94,70,4,891722511,3,3,4,3
4624,94,76,4,891720827,3,3,4,3
4625,94,79,4,885882967,4,3,4,3
4626,94,82,4,891721777,3,2,4,3
4627,94,88,3,891721942,3,4,4,3
4628,94,89,3,885870284,4,3,4,4
4629,94,92,4,891721142,3,4,4,3
4630,94,96,3,885872942,4,4,4,3
4631,94,99,3,891721815,3,3,4,4
4632,94,100,5,885872942,4,4,4,4
4633,94,101,2,891720996,3,3,3,3
4634,94,102,3,891721462,3,3,3,2
4635,94,109,4,891721974,3,3,4,3
4636,94,118,3,891723295,3,3,3,2
4637,94,133,4,885882685,3,4,4,3
4638,94,135,4,885870231,4,4,5,3
4639,94,144,3,891721168,3,3,4,3
4640,94,153,5,891725333,3,3,4,3
4641,94,155,2,891723807,3,2,4,2
4642,94,156,5,891725332,3,4,4,4
4643,94,157,5,891725332,2,4,4,3
4644,94,161,3,891721439,4,4,3,3
4645,94,168,5,891721378,4,2,4,4
4646,94,170,5,891725362,4,4,5,4
4647,94,174,4,885870231,4,4,5,4
4648,94,175,4,885870613,3,4,4,3
4649,94,180,5,885870284,3,3,4,4
4650,94,184,2,891720862,4,2,3,3
4651,94,185,5,885873684,3,4,4,5
4652,94,186,4,891722278,4,4,4,4
4653,94,193,5,891720498,4,4,4,4
4654,94,202,2,885873423,3,4,4,3
4655,94,203,5,885870577,3,4,4,3
4656,94,206,4,891722843,3,4,4,3
4657,94,211,5,891721142,3,3,4,4
4658,94,214,5,891725332,2,3,3,3
4659,94,216,3,885870665,4,4,4,3
4660,94,217,4,891722646,2,3,3,4
4661,94,218,3,891721851,3,3,4,3
4662,94,222,3,891721258,3,2,4,3
4663,94,223,5,891721286,3,5,4,4
4664,94,227,3,891722759,3,2,3,3
4665,94,229,3,891722979,3,2,3,3
4666,94,232,3,891721584,4,3,3,3
4667,94,234,5,885882685,4,4,4,3
4668,94,235,4,891722980,2,2,3,3
4669,94,241,4,891721716,3,3,4,3
4670,94,246,4,891724064,4,4,4,4
4671,94,257,4,891724178,4,4,4,4
4672,94,258,5,891724044,4,3,4,4
4673,94,265,4,891721889,3,4,4,3
4674,94,273,4,885872684,3,2,3,3
4675,94,282,3,891722758,3,3,4,4
4676,94,288,3,885869993,3,4,3,4
4677,94,313,4,891724925,4,5,4,5
4678,94,334,3,891725440,3,3,3,3
4679,94,343,4,891725009,3,4,3,4
4680,94,346,4,891725410,3,4,4,4
4681,94,347,5,891724950,4,3,4,3
4682,94,366,3,891722845,2,2,4,3
4683,94,380,3,891722760,4,3,3,3
4684,94,385,2,891721975,3,4,4,3
4685,94,390,5,891725333,2,3,3,2
4686,94,393,3,891721684,3,3,4,3
4687,94,402,4,891723261,2,3,4,3
4688,94,405,3,891721615,3,4,3,3
4689,94,410,4,891721494,3,2,3,3
4690,94,420,4,891721317,2,3,4,4
4691,94,421,4,891721414,3,3,4,3
4692,94,425,5,885870665,2,4,3,3
4693,94,428,5,891725332,4,4,4,4
4694,94,431,4,891721716,3,3,3,3
4695,94,443,4,891721439,3,4,4,3
4696,94,447,4,891721562,3,4,3,3
4697,94,448,5,891722939,2,2,4,2
4698,94,455,3,891721777,3,2,3,3
4699,94,458,4,891722306,3,3,3,3
4700,94,467,4,885873423,3,4,4,3
4701,94,470,4,891722006,3,3,4,3
4702,94,471,4,891721642,3,3,4,3
4703,94,472,3,891723707,3,3,3,2
4704,94,483,5,885870115,3,4,5,4
4705,94,496,3,885873159,3,4,4,3
4706,94,537,4,891722006,4,3,5,3
4707,94,541,3,891723525,3,2,3,2
4708,94,546,3,891723296,3,4,4,3
4709,94,550,1,891723033,2,3,4,3
4710,94,556,3,891722882,2,2,2,1
4711,94,561,3,891722882,3,3,4,3
4712,94,562,3,891721494,2,2,3,3
4713,94,566,2,891721815,2,3,4,3
4714,94,572,3,891723883,3,3,3,2
4715,94,576,2,891723593,2,3,4,2
4716,94,581,4,891722249,3,3,3,3
4717,94,583,3,891722174,3,3,4,3
4718,94,588,4,885873006,3,3,4,3
4719,94,603,4,891721414,4,5,4,4
4720,94,616,4,891720498,3,4,4,3
4721,94,624,2,891723459,3,4,3,2
4722,94,625,4,891723086,3,4,4,3
4723,94,644,5,886008390,3,2,3,2
4724,94,646,5,885873006,4,4,4,3
4725,94,650,5,885870612,3,3,4,3
4726,94,651,5,891725332,3,4,4,4
4727,94,652,4,891721167,2,4,4,3
4728,94,655,4,891720862,3,4,4,3
4729,94,657,5,891720761,3,5,4,4
4730,94,674,3,891723748,3,2,3,2
4731,94,684,4,891721615,3,3,4,3
4732,94,685,4,891722382,3,3,4,3
4733,94,693,4,891720921,3,3,4,3
4734,94,696,4,891724381,2,3,3,3
4735,94,700,2,891723427,2,3,3,2
4736,94,715,4,891722278,3,3,3,3
4737,94,720,1,891723593,2,3,3,2
4738,94,723,3,891721851,3,3,3,2
4739,94,727,5,891722458,3,2,4,3
4740,94,731,3,891723295,2,3,3,2
4741,94,738,2,891723558,2,2,3,2
4742,94,742,3,891722214,3,3,4,3
4743,94,744,4,891721462,4,4,4,3
4744,94,765,3,891723619,3,3,3,3
4745,94,768,3,891722609,3,3,3,2
4746,94,783,2,891723495,3,3,3,2
4747,94,789,4,891720887,3,4,4,3
4748,94,792,4,885873006,4,4,4,3
4749,94,806,4,885873302,2,3,4,3
4750,94,810,3,891723076,3,3,3,2
4751,94,820,1,891723186,2,3,3,3
4752,94,824,4,891722882,2,4,3,2
4753,94,829,2,891724800,2,2,3,2
4754,94,860,2,891723706,2,3,3,2
4755,94,921,5,891725332,4,4,5,4
4756,94,942,4,891721749,3,3,4,3
4757,94,946,3,891723217,3,2,3,3
4758,94,949,5,885873160,3,4,4,3
4759,94,961,4,891721317,3,3,5,3
4760,94,969,4,891721026,3,3,4,3
4761,94,1004,3,891723593,3,3,4,2
4762,94,1028,2,891723395,3,3,3,2
4763,94,1032,2,891723807,4,3,4,2
4764,94,1044,4,891722555,3,3,4,3
4765,94,1048,4,891722678,3,2,3,2
4766,94,1074,2,891723427,3,4,3,3
4767,94,1089,2,891724829,2,2,2,2
4768,94,1119,4,891723261,2,4,4,3
4769,94,1147,4,886008354,1,4,3,1
4770,94,1153,4,891721777,3,3,3,2
4771,94,1199,3,891724798,2,3,3,2
4772,94,1206,3,891723593,3,3,4,2
4773,94,1210,3,891723558,2,2,3,2
4774,94,1217,3,891723086,3,3,4,2
4775,94,1220,3,891722678,3,3,3,2
4777,94,1224,3,891722802,2,2,2,1
4778,94,1226,4,891724081,3,3,3,3
4779,95,1,5,879197329,4,4,4,3
4780,95,2,2,888955909,4,3,4,3
4781,95,3,1,879193881,3,2,3,3
4782,95,7,5,879197329,4,4,4,4
4783,95,14,5,879197329,4,4,4,4
4784,95,15,4,879195062,3,4,4,4
4785,95,24,3,879192542,3,3,4,3
4786,95,26,3,880571951,3,3,4,3
4787,95,32,1,888954726,3,4,4,3
4788,95,33,3,880571704,4,4,4,3
4789,95,43,2,880572356,3,3,4,3
4790,95,48,4,879197500,4,5,5,4
4791,95,64,5,879197685,4,5,5,4
4792,95,68,4,879196231,3,5,4,3
4793,95,69,5,879198210,5,4,4,4
4794,95,79,4,879196231,4,5,5,4
4795,95,83,5,880573288,4,4,4,4
4796,95,88,4,880571016,4,3,4,4
4797,95,90,2,880572166,3,3,4,2
4798,95,96,4,879196298,5,5,5,4
4799,95,101,1,879198800,3,4,3,3
4800,95,111,4,879194012,4,4,4,4
4801,95,117,4,879193619,4,3,4,3
4802,95,128,3,879196354,3,3,3,3
4803,95,132,3,880570993,5,5,5,4
4804,95,135,3,879197562,5,4,5,4
4805,95,137,3,879192404,4,5,4,4
4806,95,142,4,880572249,3,4,4,3
4807,95,143,4,880571951,4,4,4,4
4808,95,151,4,879193353,4,4,4,3
4809,95,161,3,879196298,3,3,4,3
4810,95,172,4,879196847,5,3,4,4
4811,95,173,5,879198547,5,3,4,4
4812,95,174,5,879196231,5,3,5,4
4813,95,176,3,879196298,4,3,4,4
4814,95,178,5,879197652,4,4,5,4
4815,95,181,4,879193353,5,4,4,4
4816,95,185,3,879197886,4,4,4,4
4817,95,191,5,879198161,4,5,4,5
4818,95,202,4,879198209,5,5,4,4
4819,95,204,5,879197562,4,4,4,4
4820,95,211,3,879197652,4,4,4,4
4821,95,226,4,879196513,4,4,4,3
4822,95,229,3,879196408,3,3,4,3
4823,95,232,4,879196513,4,3,4,3
4824,95,233,4,879196354,3,4,4,3
4825,95,239,3,879198262,4,3,4,3
4826,95,241,3,879196408,4,3,4,3
4827,95,265,3,879196513,4,3,5,4
4828,95,286,5,879193353,3,4,4,5
4829,95,289,2,879191590,3,3,3,3
4830,95,328,5,888953921,4,3,4,4
4831,95,357,4,879198317,5,4,5,5
4832,95,366,4,880572628,3,3,4,3
4833,95,371,2,888955909,4,3,4,4
4834,95,378,4,888954699,3,5,4,3
4835,95,385,4,879196408,4,3,4,3
4836,95,393,5,880571678,3,3,4,4
4837,95,395,3,888956928,3,2,3,2
4838,95,402,3,880571389,4,3,4,4
4839,95,403,1,879196457,4,3,4,4
4840,95,404,5,888954513,4,4,4,3
4841,95,416,4,888954961,3,4,3,3
4842,95,417,3,888956158,3,2,4,3
4843,95,422,2,888956665,2,4,4,2
4844,95,432,3,879197886,4,4,4,4
4845,95,443,3,879198747,4,4,4,4
4846,95,445,4,888956272,3,4,4,3
4847,95,471,5,884266051,3,4,4,3
4848,95,474,4,880570909,4,4,5,4
4849,95,483,3,879198697,5,4,5,5
4850,95,496,4,879198746,4,4,4,4
4851,95,498,3,879197445,5,3,4,4
4852,95,505,3,888954513,4,4,5,4
4853,95,510,4,879196188,4,4,4,4
4854,95,514,2,888954076,4,3,4,4
4855,95,518,4,888954076,4,5,4,4
4856,95,523,4,879197562,4,5,4,4
4857,95,527,4,888954440,4,4,4,4
4858,95,546,2,879196566,3,3,4,2
4859,95,550,4,879196748,4,3,4,3
4860,95,554,3,879196748,3,3,4,3
4861,95,560,1,880572166,3,4,4,2
4862,95,568,4,879196594,4,4,4,4
4863,95,573,1,888954808,3,3,4,2
4864,95,588,3,879198800,5,4,4,4
4865,95,591,5,880573287,4,3,4,4
4866,95,622,4,880571678,4,3,4,3
4867,95,625,4,888954412,4,4,4,3
4868,95,627,4,880572288,3,3,4,3
4869,95,636,1,879196566,3,4,4,3
4870,95,651,5,879196594,4,3,4,4
4871,95,655,4,879198109,4,5,4,4
4872,95,657,5,879198697,4,4,5,5
4873,95,660,5,880571456,4,4,4,4
4874,95,674,2,880572104,4,1,4,2
4875,95,675,2,888954310,4,3,4,3
4876,95,683,4,879193353,2,1,3,3
4877,95,699,2,882804187,4,4,4,3
4878,95,712,2,888956400,4,3,4,3
4879,95,716,3,879198109,2,1,4,3
4880,95,720,2,879196513,3,3,4,3
4881,95,728,3,882804159,3,2,3,2
4882,95,736,4,888954170,3,4,4,3
4883,95,737,3,879197021,4,2,4,3
4884,95,742,4,879193512,3,3,4,4
4885,95,747,5,880573288,3,3,4,3
4886,95,768,1,888956272,3,3,4,3
4887,95,787,2,888954930,3,3,3,2
4888,95,791,3,880572449,2,3,3,1
4889,95,843,4,880572448,3,4,3,2
4890,95,862,1,884266100,2,3,3,2
4891,95,878,1,881599623,3,3,3,3
4892,95,976,2,879195703,1,2,1,1
4893,95,1018,3,879198946,3,3,4,3
4894,95,1090,1,888956869,3,4,3,2
4895,95,1206,4,888956137,3,4,4,2
4896,95,1217,3,880572658,3,4,4,2
4897,95,1219,1,888956489,2,4,3,2
4898,95,1229,2,879198800,2,3,2,1
4899,95,1230,1,888956901,3,2,2,2
4900,96,1,5,884403574,4,5,4,5
4901,96,8,5,884403020,4,4,5,4
4902,96,23,5,884403123,4,4,4,4
4903,96,50,5,884402977,4,5,5,5
4904,96,64,5,884403336,5,5,5,5
4905,96,79,4,884403500,4,4,4,4
4906,96,87,4,884403531,4,5,5,4
4907,96,91,5,884403250,4,4,4,4
4908,96,96,4,884403531,4,5,4,4
4909,96,100,5,884403758,4,5,4,5
4910,96,153,4,884403624,4,4,4,4
4911,96,156,4,884402860,4,4,4,4
4912,96,170,5,884403866,5,4,5,4
4913,96,173,3,884402791,4,5,4,4
4914,96,176,4,884403758,4,5,4,4
4915,96,198,5,884403465,5,3,5,4
4916,96,435,3,884403500,4,4,4,4
4917,96,474,4,884403095,4,5,5,4
4918,96,478,2,884403123,4,4,4,3
4919,96,479,4,884403758,4,5,4,4
4920,96,483,5,884403057,5,4,5,5
4921,96,484,5,884402860,4,4,5,4
4922,96,519,4,884402896,5,5,5,4
4923,96,525,2,884402860,4,4,4,4
4924,96,645,5,884403020,4,4,4,3
4925,96,673,4,884402860,3,4,4,3
4926,96,1154,5,884403993,4,2,4,2
4927,96,1232,5,884404017,2,1,2,1
4928,97,7,5,884238939,4,3,3,4
4929,97,28,5,884238778,4,2,3,4
4930,97,32,5,884239791,3,3,3,4
4931,97,50,5,884239471,5,3,3,4
4932,97,79,5,884238817,4,5,3,4
4933,97,89,5,884238939,5,4,3,5
4934,97,97,5,884239525,3,4,3,3
4935,97,98,4,884238728,5,4,3,4
4936,97,115,5,884239525,3,2,1,1
4937,97,168,4,884238693,4,4,3,4
4938,97,174,4,884238817,4,3,3,4
4939,97,192,1,884238778,4,4,3,4
4940,97,194,3,884238860,4,4,3,4
4941,97,202,5,884239449,4,3,3,3
4942,97,222,5,884238887,4,3,3,3
4943,97,228,5,884238860,4,3,3,3
4944,97,357,5,884239493,4,4,3,4
4945,97,428,4,884239553,4,5,3,4
4946,97,429,4,884238860,4,4,3,4
4947,97,430,5,884238693,4,5,3,4
4948,97,432,4,884238997,5,4,3,3
4949,97,435,4,884238752,4,4,3,4
4950,97,466,3,884239449,3,3,2,3
4951,97,482,5,884238693,4,4,3,4
4952,97,484,3,884238966,4,4,3,4
4953,97,655,5,884238860,4,4,3,4
4954,97,661,5,884238817,4,3,3,4
4955,97,670,5,884239744,3,3,2,2
4956,98,47,4,880498898,4,4,4,3
4957,98,70,3,880499018,4,4,4,3
4958,98,116,5,880499053,3,3,4,3
4959,98,163,3,880499053,4,4,5,3
4960,98,173,1,880498935,4,3,4,4
4961,98,209,2,880498935,4,5,4,4
4962,98,321,3,880498519,3,3,4,4
4963,98,517,5,880498990,4,4,4,4
4964,98,655,3,880498861,4,5,4,4
4965,98,745,3,880498935,5,4,5,3
4966,98,938,3,880498624,3,4,3,2
4967,99,3,3,885679237,4,3,2,4
4968,99,4,5,886519097,4,4,2,5
4969,99,7,4,885678784,4,5,3,4
4970,99,11,5,885680138,4,3,3,4
4971,99,12,5,885680458,4,5,3,4
4972,99,50,5,885679998,5,4,3,5
4973,99,56,5,885679833,4,5,3,4
4974,99,66,3,886519047,4,4,2,4
4975,99,69,4,885679833,4,3,3,4
4976,99,79,4,885680138,5,4,3,5
4977,99,100,5,885678813,4,5,3,3
4978,99,107,3,885679138,5,3,3,3
4979,99,111,1,885678886,4,3,3,2
4980,99,118,2,885679237,3,3,3,4
4981,99,123,3,885678997,3,3,2,3
4982,99,124,2,885678886,5,4,3,4
4983,99,168,5,885680374,5,4,3,5
4984,99,181,5,885680138,4,4,3,4
4985,99,182,4,886518810,5,4,3,4
4986,99,196,4,885680578,4,4,3,4
4987,99,203,4,885680723,4,4,3,4
4988,99,204,4,885679952,4,4,3,5
4989,99,232,4,886519075,4,3,3,4
4990,99,237,5,885678886,4,5,3,4
4991,99,245,3,885678500,3,3,3,3
4992,99,246,3,888469392,4,4,3,3
4993,99,255,3,888469419,4,3,3,2
4994,99,258,5,885678696,5,3,3,4
4995,99,265,3,885679833,4,4,3,4
4996,99,268,3,885678247,3,4,3,4
4997,99,273,5,886780105,4,5,2,4
4998,99,274,1,885679157,4,5,3,4
4999,99,288,4,885678247,3,4,3,5
5000,99,312,2,885678576,4,3,2,4
5001,99,322,3,885678499,3,4,2,3
5002,99,328,4,885678696,4,4,3,2
5003,99,331,3,885678247,3,4,3,3
5004,99,338,4,885678539,3,2,2,2
5005,99,346,4,885678415,2,3,3,3
5006,99,354,2,888469332,4,4,3,4
5007,99,363,4,885679262,3,2,2,3
5008,99,369,4,885679382,4,3,3,3
5009,99,402,4,885680617,4,4,3,3
5010,99,403,4,885680374,4,3,3,3
5011,99,406,3,885679353,3,2,2,3
5012,99,409,2,885679411,3,4,3,3
5013,99,410,5,885679262,3,4,2,3
5014,99,413,3,885679299,3,1,2,3
5015,99,421,3,885680772,4,4,3,4
5016,99,472,3,885679210,4,2,2,3
5017,99,508,4,885678840,3,4,2,4
5018,99,546,4,885679353,4,3,3,4
5019,99,597,4,885679210,3,3,2,4
